t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
2.078999999999999915e+01,4.160818892906126276e-02,4.357764503938954537e-02,2.931706671143082810e-01,-1.520577500769510149e+00,5.322871571284160108e-01,-8.727949052938877017e-02
2.080000000000000071e+01,3.305489179980458658e-02,3.491759638946234645e-02,2.627723875963006162e-01,-1.497405335363586776e+00,5.592246882800926411e-01,-9.453053079544215809e-02
2.080999999999999872e+01,2.560356573687239123e-02,2.737033345665740303e-02,2.334430629618787778e-01,-1.469210852534362122e+00,5.846873556012288642e-01,-1.010872773289197557e-01
2.082000000000000028e+01,1.918644712137973496e-02,2.086787303880854871e-02,2.052067040447224100e-01,-1.436895463234474812e+00,6.086864428808780314e-01,-1.068955795933798081e-01
2.083000000000000185e+01,1.373358559174486793e-02,1.533987104726508566e-02,1.780728789640809717e-01,-1.401239262921302631e+00,6.312306828766146571e-01,-1.118972346161422049e-01
2.083999999999999986e+01,9.173756409335709350e-03,1.071454605874777588e-02,1.520363520001934976e-01,-1.362889631947410640e+00,6.523244553375622257e-01,-1.160297575768041156e-01
2.085000000000000142e+01,5.435280348129567507e-03,6.919511775887787763e-03,1.270770271608103741e-01,-1.322375374245644108e+00,6.719660824803452837e-01,-1.192261960631249007e-01
2.085999999999999943e+01,2.446746143178635258e-03,3.882512897329548629e-03,1.031602241517980412e-01,-1.280127829303740805e+00,6.901461617273041416e-01,-1.214150175240810148e-01
2.087000000000000099e+01,1.376346164700947838e-04,1.532063070004641148e-03,8.023729539147861356e-02,-1.236501064796832416e+00,7.068458674020230426e-01,-1.225201092551396753e-01
2.087999999999999901e+01,-1.561153129516212879e-03,-2.020130455795410285e-04,5.824657394357990459e-02,-1.191788651820261391e+00,7.220351262276021309e-01,-1.224609423165843314e-01
2.089000000000000057e+01,-2.716858579727587930e-03,-1.388129007718341690e-03,3.711462560782041731e-02,-1.146236758073462481e+00,7.356705528196371136e-01,-1.211529632086991715e-01
2.090000000000000213e+01,-3.394513086134143265e-03,-2.092570691052286769e-03,1.675776449057031492e-02,-1.100054042316856551e+00,7.476929996381513899e-01,-1.185082895120646018e-01
2.091000000000000014e+01,-3.656661696771590364e-03,-2.379207549058848237e-03,-2.916218696912498132e-03,-1.053418979757543283e+00,7.580245355431068921e-01,-1.144367960866179423e-01
2.092000000000000171e+01,-3.563155062536460527e-03,-2.309272675274587350e-03,-2.200617298918816633e-02,-1.006485186530162279e+00,7.665646066787450419e-01,-1.088476810779523962e-01
2.092999999999999972e+01,-3.171000607637974866e-03,-1.941202926538654339e-03,-4.061560696671218107e-02,-9.593851995528475118e-01,7.731850490257256014e-01,-1.016515925219373395e-01
2.094000000000000128e+01,-2.534264295509291998e-03,-1.330530464366819210e-03,-5.885067238160157643e-02,-9.122330641667601991e-01,7.777235141105400817e-01,-9.276336858648404071e-02
2.094999999999999929e+01,-1.704014479580129304e-03,-5.298172312356852487e-04,-7.681816617533621105e-02,-8.651259978284128183e-01,7.799747226348708873e-01,-8.210539053439525059e-02
2.096000000000000085e+01,-7.282999828591707470e-04,4.113755232330040812e-04,-9.462360424760851707e-02,-8.181453401272664738e-01,7.796788226084769846e-01,-6.961146364054082714e-02
2.096999999999999886e+01,3.478450670449939608e-04,1.446490167123948289e-03,-1.123694089074172009e-01,-7.713569612640558404e-01,7.765060898153639535e-01,-5.523102808425295329e-02
2.098000000000000043e+01,1.482376356026104958e-03,2.531954791250012882e-03,-1.301532526070220408e-01,-7.248112748991555332e-01,7.700376261276185019e-01,-3.893337276594688312e-02
2.099000000000000199e+01,2.636200458478454856e-03,3.627150593089045749e-03,-1.480665873193084403e-01,-6.785429927268922246e-01,7.597435652131994122e-01,-2.071140537316684682e-02
2.100000000000000000e+01,3.773127347033056189e-03,4.694370054267871240e-03,-1.661933854262639398e-01,-6.325707508296647408e-01,7.449661585161148070e-01,-5.844599447735188136e-04
2.101000000000000156e+01,4.859819008001919904e-03,5.698770554369403385e-03,-1.846091107021250455e-01,-5.868967369554544122e-01,7.249305899001813325e-01,2.140036156367686182e-02
2.101999999999999957e+01,5.865738044487867064e-03,6.608327559508464510e-03,-2.033799309603442351e-01,-5.415064475167611358e-01,6.988384141574341957e-01,4.516868850823518855e-02
2.103000000000000114e+01,6.763099937763694669e-03,7.393790880759087969e-03,-2.225621776710420274e-01,-4.963686968515684250e-01,6.661318950762400437e-01,7.062136010690500676e-02
2.103999999999999915e+01,7.526831589282134694e-03,8.028646811863771049e-03,-2.422020514666372026e-01,-4.514359930251899966e-01,6.269452371636212717e-01,9.763872247085003675e-02
2.105000000000000071e+01,8.134538495067067387e-03,8.489088470796990471e-03,-2.623355661182107390e-01,-4.066453713170149475e-01,5.824370390999535907e-01,1.260862955683186293e-01
2.105999999999999872e+01,8.566482190051960544e-03,8.753995995395502661e-03,-2.829887177739306425e-01,-3.619197573131969214e-01,5.345071461288122272e-01,1.558211628752808053e-01
2.107000000000000028e+01,8.805569067765750546e-03,8.804927705962417583e-03,-3.041778603342610854e-01,-3.171698863515381994e-01,4.850411888453982079e-01,1.866983754101351201e-01
2.108000000000000185e+01,8.837351316664521228e-03,8.626122966020277616e-03,-3.259102630566097503e-01,-2.722967709229642264e-01,4.354011826137059726e-01,2.185767428081781816e-01
2.108999999999999986e+01,8.650039866438863356e-03,8.204516571629349997e-03,-3.481848235765162558e-01,-2.271946570029550472e-01,3.863914065590964286e-01,2.513235659300872005e-01
2.110000000000000142e+01,8.234528876077451542e-03,7.529764155536300407e-03,-3.709929028331937495e-01,-1.817543679453192951e-01,3.384312916608202548e-01,2.848180884204545293e-01
2.110999999999999943e+01,7.584430622223470309e-03,6.594277388507374660e-03,-3.943192514740954113e-01,-1.358668915189197302e-01,2.917211056175362249e-01,3.189536500455232293e-01
2.112000000000000099e+01,6.696118984277354969e-03,5.393267090778697259e-03,-4.181429927255608803e-01,-8.942703763898640634e-02,2.463485390228241645e-01,3.536386765224937001e-01
2.112999999999999901e+01,5.568779073051199902e-03,3.924791700392504801e-03,-4.424386294718172241e-01,-4.233697688495818845e-02,2.023483100316733063e-01,3.887967252699137122e-01
2.114000000000000057e+01,4.204459809042604412e-03,2.189807811952548811e-03,-4.671770448720390378e-01,5.490528706258768210e-03,1.597337917018488707e-01,4.243658337432285599e-01
2.115000000000000213e+01,2.608125523658966216e-03,1.922187813147013813e-04,-4.923264690167741264e-01,5.412937379707460916e-02,1.185134975347360564e-01,4.602973984943959929e-01
2.116000000000000014e+01,7.877019092181747340e-04,-2.061083329650714724e-03,-5.178533883700759954e-01,1.036379740314087305e-01,7.869960764492378580e-02,4.965547731995385572e-01
2.117000000000000171e+01,-1.245889100128017013e-03,-4.560187899740886230e-03,-5.437233791927742477e-01,1.540578371501832855e-01,4.031230778199401676e-02,5.331117202843642655e-01
2.117999999999999972e+01,-3.478711585954807894e-03,-7.292154010489992899e-03,-5.699018510034110641e-01,2.054128782085351546e-01,3.381878536980020833e-03,5.699507966726153896e-01
2.119000000000000128e+01,-5.893821688012446103e-03,-1.024102330394438543e-02,-5.963546918429184496e-01,2.577094602508083199e-01,-3.205048137448962553e-02,6.070617033444736244e-01
2.119999999999999929e+01,-8.471304461187045831e-03,-1.338786426781068961e-02,-6.230488104262101867e-01,3.109370906141446511e-01,-6.593260993867766651e-02,6.444395702605597576e-01
2.121000000000000085e+01,-1.118834875325891431e-02,-1.671085475378586427e-02,-6.499525757750816979e-01,3.650696602781342559e-01,-9.820188526511930416e-02,6.820830978360309382e-01
2.121999999999999886e+01,-1.401936715508456111e-02,-2.018540934670987053e-02,-6.770361570143870189e-01,4.200670838268902862e-01,-1.287861835091822504e-01,7.199923930406324502e-01
2.123000000000000043e+01,-1.693616755704163701e-02,-2.378435745219198427e-02,-7.042717703927077189e-01,4.758771784272254335e-01,-1.576052681798565391e-01,7.581662244088461788e-01
2.124000000000000199e+01,-1.990818192659460362e-02,-2.747817705085708884e-02,-7.316338408392153436e-01,5.324376187118571302e-01,-1.845726159174380099e-01,7.965982421153026127e-01
2.125000000000000000e+01,-2.290275651657758260e-02,-3.123528747437509523e-02,-7.590990878597115854e-01,5.896778059925039672e-01,-2.095976904773988458e-01,8.352713734452305028e-01
2.126000000000000156e+01,-2.588550583233817370e-02,-3.502240274484336169e-02,-7.866465455587715594e-01,6.475205037232643068e-01,-2.325886634180035495e-01,8.741490226140317121e-01
2.126999999999999957e+01,-2.882073033270238227e-02,-3.880494459862127155e-02,-8.142575267393077354e-01,7.058831019137346008e-01,-2.534555515963999861e-01,9.131606065099753256e-01
2.128000000000000114e+01,-3.167189523136304530e-02,-4.254751188888306057e-02,-8.419155405401579362e-01,7.646783820473561644e-01,-2.721137046839195994e-01,9.521769049625192771e-01
2.128999999999999915e+01,-3.440216466228152026e-02,-4.621440013615962794e-02,-8.696061722542128836e-01,8.238146509708853538e-01,-2.884875287644974584e-01,9.909668135409863687e-01
2.130000000000000071e+01,-3.697498256222664370e-02,-4.977016231084840925e-02,-8.973169328703837211e-01,8.831950953352649680e-01,-3.025142873799004928e-01,1.029120215641369018e+00
2.130999999999999872e+01,-3.935468852013102037e-02,-5.318019930331474576e-02,-9.250370846320096208e-01,9.427161628983250496e-01,-3.141477755533746974e-01,1.065911709860192014e+00
2.132000000000000028e+01,-4.150715438244323430e-02,-5.641136636343757615e-02,-9.527574475311220148e-01,1.002264699108758261e+00,-3.233616409400267289e-01,1.100077162772994610e+00
2.133000000000000185e+01,-4.340042499194540770e-02,-5.943257988996430985e-02,-9.804701900364571898e-01,1.061713437476640154e+00,-3.301521091975382349e-01,1.129533107786449664e+00
2.133999999999999986e+01,-4.500534565169012069e-02,-6.221540853922968850e-02,-1.008168606404996837e+00,1.120914233151531603e+00,-3.345398954212822629e-01,1.151319333690993929e+00
2.135000000000000142e+01,-4.629615800019482030e-02,-6.473463205195029158e-02,-1.035846880150915084e+00,1.179688123435039149e+00,-3.365711227575975961e-01,1.162388663383263854e+00
2.135999999999999943e+01,-4.725104705648874859e-02,-6.696875256220224948e-02,-1.063499832939807321e+00,1.237810851509595356e+00,-3.363171412044005937e-01,1.161205282493128488e+00
2.137000000000000099e+01,-4.785262384038790895e-02,-6.890044471684475536e-02,-1.091122655597527080e+00,1.294991917354183286e+00,-3.338732242800818151e-01,1.148465599000542348e+00
2.137999999999999901e+01,-4.808833094758901971e-02,-7.051693403304060137e-02,-1.118710615397725761e+00,1.350844666092227975e+00,-3.293562138977759179e-01,1.126175012288314736e+00
2.139000000000000057e+01,-4.795076197307468480e-02,-7.181029597627475169e-02,-1.146258733278235686e+00,1.404844998511612486e+00,-3.229012699619436821e-01,1.096486895984528642e+00
2.140000000000000213e+01,-4.743789042005930323e-02,-7.277767266013790426e-02,-1.173761416763245968e+00,1.456278790617850927e+00,-3.146579499084420362e-01,1.061190089108070111e+00
2.141000000000000014e+01,-4.655320805914131554e-02,-7.342140784210604565e-02,-1.201212038588616471e+00,1.504187231910855793e+00,-3.047858866534386979e-01,1.021649237682928479e+00
2.142000000000000171e+01,-4.530577785951495073e-02,-7.374910544115209632e-02,-1.228602436211340354e+00,1.547341443408790651e+00,-2.934503469171579892e-01,9.788888409441338645e-01
2.142999999999999972e+01,-4.371021094941207608e-02,-7.377362039719281839e-02,-1.255922308810572208e+00,1.584311843586263535e+00,-2.808179383623333747e-01,9.336887374554790897e-01
2.144000000000000128e+01,-4.178658107507937647e-02,-7.351299447277848120e-02,-1.283158471886873819e+00,1.613705692639110456e+00,-2.670526965562703414e-01,8.866586090274962695e-01
2.144999999999999929e+01,-3.956029324095244881e-02,-7.299035180002799716e-02,-1.310293922196543281e+00,1.634546592230622597e+00,-2.523127312177809722e-01,8.382906211884455505e-01
2.146000000000000085e+01,-3.706192564414034774e-02,-7.223377169100542172e-02,-1.337306642776934451e+00,1.646582237269965887e+00,-2.367475522936035304e-01,7.889956515339562326e-01
2.146999999999999886e+01,-3.432706587404255050e-02,-7.127615724317148960e-02,-1.364168052657499741e+00,1.650288809873274865e+00,-2.204961372571417888e-01,7.391282168352926174e-01
2.148000000000000043e+01,-3.139616277103440822e-02,-7.015511926082207417e-02,-1.390840969351428313e+00,1.646602072227346891e+00,-2.036857506441332455e-01,6.890037558673796081e-01
2.149000000000000199e+01,-2.831441617394292454e-02,-6.891289524781674114e-02,-1.417276896362904992e+00,1.636602697559423447e+00,-1.864314826029657146e-01,6.389106752668920475e-01
2.150000000000000000e+01,-2.513172812343178464e-02,-6.759632507388857459e-02,-1.443412373183038611e+00,1.621311138392068640e+00,-1.688364432389949932e-01,5.891186882248398149e-01
2.151000000000000156e+01,-2.190273583264801260e-02,-6.625690180326349044e-02,-1.469164018780379610e+00,1.601602883759534190e+00,-1.509925283495426596e-01,5.398844001275634463e-01
2.151999999999999957e+01,-1.868695423770483366e-02,-6.495092258959289655e-02,-1.494421754188410612e+00,1.578196086506072904e+00,-1.329816615751895359e-01,4.914547272268777744e-01
2.153000000000000114e+01,-1.554905083542901245e-02,-6.373976095653688390e-02,-1.519039510302868656e+00,1.551669540106038969e+00,-1.148774139037577469e-01,4.440685085621248751e-01
2.153999999999999915e+01,-1.255928375385650941e-02,-6.269028775742613302e-02,-1.542822534828254266e+00,1.522488401189161067e+00,-9.674690313003138364e-02,3.979565448783990433e-01
2.155000000000000071e+01,-9.794136210817039334e-03,-6.187546964823753548e-02,-1.565510318362093756e+00,1.491028418817303747e+00,-7.865288113580536089e-02,3.533402454793045377e-01
2.155999999999999872e+01,-7.337188155816853907e-03,-6.137517962963057183e-02,-1.586754454948338555e+00,1.457595942960916657e+00,-6.065592262107158406e-02,3.104290697641081120e-01
2.157000000000000028e+01,-5.280272617067205410e-03,-6.127725708654230274e-02,-1.606092139074359215e+00,1.422443572962477809e+00,-4.281663597491525142e-02,2.694169915063118204e-01
2.158000000000000185e+01,-3.724972045056729186e-03,-6.167885371451942156e-02,-1.622919852323477130e+00,1.385782122653357318e+00,-2.519782262344899548e-02,2.304782853269332632e-01
2.158999999999999986e+01,-2.784512384799819884e-03,-6.268809569222999478e-02,-1.636479940684209211e+00,1.347789703362770597e+00,-7.866515803429452447e-03,1.937630013699717102e-01
2.160000000000000142e+01,-2.586098764919331217e-03,-6.442605187336258865e-02,-1.645885062248423125e+00,1.308618624109619155e+00,9.104167201038626533e-03,1.593925457325741091e-01
2.160999999999999943e+01,-3.273681411776419026e-03,-6.702890345456002930e-02,-1.650212640657991781e+00,1.268400660168854666e+00,2.563342373846128064e-02,1.274557941024677676e-01
2.162000000000000099e+01,-5.010979484882382984e-03,-7.064996845826965188e-02,-1.648679685275357576e+00,1.227251104283304084e+00,4.163147921525517381e-02,9.800612630986749174e-02
2.162999999999999901e+01,-7.984182795512551056e-03,-7.546067143534990196e-02,-1.640843212182117039e+00,1.185271906839449940e+00,5.699867852868822915e-02,7.105968243318960820e-02
2.164000000000000057e+01,-1.240276576575694012e-02,-8.164826665298136055e-02,-1.626714400886244194e+00,1.142554129135997076e+00,7.162501818487387872e-02,4.659501405774546523e-02
2.165000000000000213e+01,-1.849457577771157490e-02,-8.940531596542639070e-02,-1.606715387148217156e+00,1.099179873726860768e+00,8.539017858101127789e-02,2.455416452694447749e-02
2.166000000000000014e+01,-2.648643608701417573e-02,-9.890024312181125432e-02,-1.581522562020338807e+00,1.055223811909850262e+00,9.816410938918640472e-02,4.845077631025263010e-03
2.167000000000000171e+01,-3.655229727596295830e-02,-1.102089830964440020e-01,-1.551898255434682294e+00,1.010754396633986918e+00,1.098082097513594091e-01,-1.265487192516434600e-02
2.167999999999999972e+01,-4.870019113706061664e-02,-1.231818812331014201e-01,-1.518575611622325017e+00,9.658348249268280394e-01,1.201771263807509538e-01,-2.809450152209991280e-02
2.169000000000000128e+01,-6.258197201121536157e-02,-1.372530271767189725e-01,-1.482203734360256542e+00,9.205237980319923574e-01,1.291211668804908008e-01,-4.164389897149933795e-02
