t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
2.317000000000000171e+01,1.646051389494001538e-01,1.646051354759822671e-01,1.646047916070829675e-01,1.645703964715053980e-01,1.610501618750468933e-01,-4.436849972462275637e-01
2.317999999999999972e+01,1.783245006646674846e-01,1.783244973813683520e-01,1.783241723342319229e-01,1.782916594458156534e-01,1.749601244387598009e-01,-4.653105492949316524e-01
2.319000000000000128e+01,1.919303341214141367e-01,1.919303310339068869e-01,1.919300253701712311e-01,1.918994509031372586e-01,1.887623141582631114e-01,-4.870891479660781620e-01
2.319999999999999929e+01,2.054142536082005366e-01,2.054142507220776959e-01,2.054139649953991009e-01,2.053853843210669550e-01,2.024482644530790076e-01,-5.090101138407313597e-01
2.321000000000000085e+01,2.187680137807218317e-01,2.187680111014748963e-01,2.187677458555133958e-01,2.187412133450187812e-01,2.160096284706686243e-01,-5.310610526871436532e-01
2.321999999999999886e+01,2.319835172421206293e-01,2.319835147751201920e-01,2.319832705415630358e-01,2.319588393765645018e-01,2.294381870213058339e-01,-5.532290867143491164e-01
2.323000000000000043e+01,2.450528215938324594e-01,2.450528193443085589e-01,2.450525966409462519e-01,2.450303186162585689e-01,2.427258561046863883e-01,-5.755016267240972150e-01
2.324000000000000199e+01,2.579681459318238224e-01,2.579681439048474578e-01,2.579679432337149136e-01,2.579478685526048198e-01,2.558646940038857842e-01,-5.978668264992685888e-01
2.325000000000000000e+01,2.707218767680267257e-01,2.707218749684918713e-01,2.707216968140862545e-01,2.707038739313190057e-01,2.688469079246791349e-01,-6.203138207619293132e-01
2.326000000000000156e+01,2.833065734132963476e-01,2.833065718459025772e-01,2.833064166734734490e-01,2.832908921259676971e-01,2.816648601647976369e-01,-6.428328177776605479e-01
2.326999999999999957e+01,2.957149727944345941e-01,2.957149714636706506e-01,2.957148397176102561e-01,2.957016579506631104e-01,2.943110738265544146e-01,-6.654150958293355567e-01
2.328000000000000114e+01,3.079399936865730991e-01,3.079399925967020168e-01,3.079398846990308858e-01,3.079290879145393789e-01,3.067782380281238175e-01,-6.880529376699547894e-01
2.328999999999999915e+01,3.199747403926345157e-01,3.199747395476787437e-01,3.199746558966339305e-01,3.199662839232141343e-01,3.190592126218746438e-01,-7.107395266898721697e-01
2.330000000000000071e+01,3.318125058796906890e-01,3.318125052834193234e-01,3.318124462521482299e-01,3.318065364213532709e-01,3.311470324177979152e-01,-7.334688214250398852e-01
2.330999999999999872e+01,3.434467743740533541e-01,3.434467740299699257e-01,3.434467399653367559e-01,3.434433269728682236e-01,3.430349109161487942e-01,-7.562354201239026574e-01
2.332000000000000028e+01,3.548712234143137634e-01,3.548712233256456905e-01,3.548712145471571988e-01,3.548703303337497061e-01,3.547162435457070773e-01,-7.790344238797741738e-01
2.333000000000000185e+01,3.660797253718403033e-01,3.660797255415290108e-01,3.660797423403744366e-01,3.660814160294644792e-01,3.661846104049326645e-01,-8.018613040538998815e-01
2.333999999999999986e+01,3.770663485296439354e-01,3.770663489603359730e-01,3.770663915985273951e-01,3.770706494001765385e-01,3.774337785064805217e-01,-8.247117782567866540e-01
2.335000000000000142e+01,3.878253576511613288e-01,3.878253583452012654e-01,3.878254270548469052e-01,3.878322921803501466e-01,3.884577035720211957e-01,-8.475816975105444628e-01
2.335999999999999943e+01,3.983512140899468368e-01,3.983512150493708770e-01,3.983513100320562605e-01,3.983608026317974615e-01,3.992505313671651512e-01,-8.704669461392352536e-01
2.337000000000000099e+01,4.086385754734179199e-01,4.086385766999488522e-01,4.086386981262264406e-01,4.086508352518325449e-01,4.098065985692832536e-01,-8.933633549601944779e-01
2.337999999999999901e+01,4.186822949897128221e-01,4.186822964847557449e-01,4.186824444937398693e-01,4.186972400685387008e-01,4.201204332059742530e-01,-9.162666276032477297e-01
2.339000000000000057e+01,4.284774202956594391e-01,4.284774220602989847e-01,4.284775967593655865e-01,4.284950615362341231e-01,4.301867546848096024e-01,-9.391722788095644425e-01
2.340000000000000213e+01,4.380191920607388045e-01,4.380191940957370855e-01,4.380193955603282618e-01,4.380395370655509879e-01,4.400004734361387948e-01,-9.620755833606722263e-01
2.341000000000000014e+01,4.473030421626093545e-01,4.473030444684049090e-01,4.473032727419382626e-01,4.473260953027021203e-01,4.495566901832337980e-01,-9.849715332595371242e-01
2.342000000000000171e+01,4.563245915984776024e-01,4.563245941751851165e-01,4.563248492690169522e-01,4.563503540272987324e-01,4.588506948549938014e-01,-1.007854800806898599e+00
2.342999999999999972e+01,4.650796481735880450e-01,4.650796510209994072e-01,4.650799329145076655e-01,4.651081178045110009e-01,4.678779651573824472e-01,-1.030719704173494344e+00
2.344000000000000128e+01,4.735642038669960474e-01,4.735642069845812374e-01,4.735645156253130983e-01,4.735953753938909605e-01,4.766341648293070388e-01,-1.053560172604991241e+00
2.344999999999999929e+01,4.817744320216642562e-01,4.817744354085742309e-01,4.817747707124689360e-01,4.818082969448081454e-01,4.851151417027741442e-01,-1.076369707026544775e+00
2.346000000000000085e+01,4.897066843414155102e-01,4.897066879964848130e-01,4.897070498481617129e-01,4.897432310023813740e-01,4.933169254390644687e-01,-1.099141332470618071e+00
2.346999999999999886e+01,4.973574877296715879e-01,4.973574916514220123e-01,4.973578799045302867e-01,4.973967013454964059e-01,5.012357250489912763e-01,-1.121867537787941238e+00
2.348000000000000043e+01,5.047235409927790517e-01,5.047235451794234162e-01,5.047239596570494147e-01,5.047654036826951796e-01,5.088679262305718654e-01,-1.144540197328992148e+00
2.349000000000000199e+01,5.118017114300239534e-01,5.118017158794713195e-01,5.118021563746000258e-01,5.118462022714743709e-01,5.162100885332647771e-01,-1.167150470565240683e+00
2.350000000000000000e+01,5.185890313470409296e-01,5.185890360569010982e-01,5.185895023329112341e-01,5.186361264334127252e-01,5.232589423790376948e-01,-1.189688672372613665e+00
2.351000000000000156e+01,5.250826945306255045e-01,5.250826994982148443e-01,5.250831912894233788e-01,5.251323670170795488e-01,5.300113859647924697e-01,-1.212144107896673928e+00
2.351999999999999957e+01,5.312800526708312265e-01,5.312800578931784479e-01,5.312805749054160254e-01,5.313322728349662016e-01,5.364644820726041097e-01,-1.234504863825758747e+00
2.353000000000000114e+01,5.371786117901705682e-01,5.371786172640224954e-01,5.371791591752400619e-01,5.372333470933319255e-01,5.426154548284740642e-01,-1.256757546952815829e+00
2.353999999999999915e+01,5.427760286878634544e-01,5.427760344096920209e-01,5.427766008705920964e-01,5.428332438391747505e-01,5.484616864145575033e-01,-1.278886958123567785e+00
2.355000000000000071e+01,5.480701074240006410e-01,5.480701133900089950e-01,5.480707040246999284e-01,5.481297644465794594e-01,5.540007137729382469e-01,-1.300875688569380184e+00
2.355999999999999872e+01,5.530587958655670544e-01,5.530588020716962205e-01,5.530594164783636524e-01,5.531208541644190291e-01,5.592302253236497434e-01,-1.322703621627017601e+00
2.357000000000000028e+01,5.577401823152157156e-01,5.577401887571523664e-01,5.577408265087454575e-01,5.578045987463936539e-01,5.641480577195018276e-01,-1.344347320000079726e+00
2.358000000000000185e+01,5.621124922397906509e-01,5.621124989129731020e-01,5.621131595579036411e-01,5.621792211807902229e-01,5.687521926617735701e-01,-1.365779274099730323e+00
2.358999999999999986e+01,5.661740851191027213e-01,5.661740920187288140e-01,5.661747750815783187e-01,5.662430785418280932e-01,5.730407537998449818e-01,-1.386966983182624569e+00
2.360000000000000142e+01,5.699234514333272328e-01,5.699234585543612175e-01,5.699241635365946967e-01,5.699946589756310633e-01,5.770120037358730247e-01,-1.407871836294788848e+00
2.360999999999999943e+01,5.733592098026882855e-01,5.733592171398682602e-01,5.733599435205539718e-01,5.734325788388667799e-01,5.806643411516626552e-01,-1.428447757015367081e+00
2.362000000000000099e+01,5.764801042937570674e-01,5.764801118416023051e-01,5.764808590781350661e-01,5.765555800085152560e-01,5.839962980819572991e-01,-1.448639576622545277e+00
2.362999999999999901e+01,5.792850019097579573e-01,5.792850096625756784e-01,5.792857771914007303e-01,5.793625273763779449e-01,5.870065373502921791e-01,-1.468381106312807383e+00
2.364000000000000057e+01,5.817728902810431757e-01,5.817728982329369858e-01,5.817736854702727500e-01,5.818524065292614011e-01,5.896938501829642743e-01,-1.487592899800922908e+00
2.365000000000000213e+01,5.839428755557785067e-01,5.839428837006543915e-01,5.839436900432233291e-01,5.840243216450289321e-01,5.920571540168503288e-01,-1.506179739135099949e+00
2.366000000000000014e+01,5.857941805090171039e-01,5.857941888405918673e-01,5.857950136663426788e-01,5.858774936049724325e-01,5.940954905182428414e-01,-1.524027954903226068e+00
2.367000000000000171e+01,5.873261428840362841e-01,5.873261513958443203e-01,5.873269940646781428e-01,5.874112583311894564e-01,5.958080238280332175e-01,-1.541002824574916774e+00
2.367999999999999972e+01,5.885382139662987955e-01,5.885382226516994164e-01,5.885390825061950215e-01,5.886250653580511472e-01,5.971940390348388084e-01,-1.556946493900521311e+00
2.369000000000000128e+01,5.894299573974658424e-01,5.894299662496507164e-01,5.894308426157914838e-01,5.895184766497552076e-01,5.982529408962412587e-01,-1.571677139691215253e+00
2.369999999999999929e+01,5.900010482392693545e-01,5.900010572512700557e-01,5.900019494391695041e-01,5.900911656709598718e-01,5.989842528170949976e-01,-1.584990392294880479e+00
2.371000000000000085e+01,5.902512722967476755e-01,5.902512814614425674e-01,5.902521887660692190e-01,5.903429166967605335e-01,5.993876160884183957e-01,-1.596664240821032976e+00
2.371999999999999886e+01,5.901805256904255614e-01,5.901805350005475681e-01,5.901814567024605829e-01,5.902736243905853941e-01,5.994627893942224839e-01,-1.606468518427333070e+00
2.373000000000000043e+01,5.897888146863242698e-01,5.897888241344683147e-01,5.897897595005485716e-01,5.898832936394288184e-01,5.992096485940661132e-01,-1.614179327643377349e+00
2.374000000000000199e+01,5.890762557932202048e-01,5.890762653718502051e-01,5.890772136560400440e-01,5.891720396467230447e-01,5.986281867874490015e-01,-1.619597289659411299e+00
2.375000000000000000e+01,5.880430761156348884e-01,5.880430858170917485e-01,5.880440462611407071e-01,5.881400882839692423e-01,5.977185146521484249e-01,-1.622566637670489254e+00
2.376000000000000156e+01,5.866896139634376617e-01,5.866896237799468228e-01,5.866905956141674761e-01,5.867877767049222149e-01,5.964808610662336585e-01,-1.622990862794453815e+00
2.376999999999999957e+01,5.850163197193153364e-01,5.850163296429942150e-01,5.850173120870242327e-01,5.851155542191686099e-01,5.949155740129643544e-01,-1.620840913088910540e+00
2.378000000000000114e+01,5.830237569640518425e-01,5.830237669869180461e-01,5.830247592504934628e-01,5.831239834063235428e-01,5.930231217643309183e-01,-1.616154076711808329e+00
2.378999999999999915e+01,5.807126038398368051e-01,5.807126139538159038e-01,5.807136152375638183e-01,5.808137414863390191e-01,5.908040943364305519e-01,-1.609024619007572099e+00
2.380000000000000071e+01,5.780836546578766999e-01,5.780836648548102197e-01,5.780846743510517083e-01,5.781856219331820146e-01,5.882592052138938543e-01,-1.599589417215556253e+00
2.380999999999999872e+01,5.751378217437895790e-01,5.751378320154435508e-01,5.751388489090139000e-01,5.752405363204086131e-01,5.853892933401521059e-01,-1.588012353032084434e+00
2.382000000000000028e+01,5.718761375075651632e-01,5.718761478456384495e-01,5.718771713147273728e-01,5.719795163869063614e-01,5.821953253691666275e-01,-1.574470340912931032e+00
2.383000000000000185e+01,5.682997567243861514e-01,5.682997671205192169e-01,5.683007963375344973e-01,5.684037163185811092e-01,5.786783981576131275e-01,-1.559142459675606940e+00
2.383999999999999986e+01,5.644099590195195137e-01,5.644099694653034183e-01,5.644110035977574213e-01,5.645144152410852545e-01,5.748397414761625690e-01,-1.542202450922402823e+00
2.385000000000000142e+01,5.602081515506183163e-01,5.602081620376038185e-01,5.602092002490215439e-01,5.603130199177583926e-01,5.706807209655355706e-01,-1.523814139133875756e+00
2.385999999999999943e+01,5.556958718796640717e-01,5.556958823993710661e-01,5.556969238502195152e-01,5.558010676071863942e-01,5.662028412854774873e-01,-1.504129064957711037e+00
2.387000000000000099e+01,5.508747909935192144e-01,5.508748015374465012e-01,5.508758453861082316e-01,5.509802290756422583e-01,5.614077494564175819e-01,-1.483285634462463642e+00
2.387999999999999901e+01,5.457467164693285966e-01,5.457467270289637629e-01,5.457477724327250979e-01,5.458523117920608403e-01,5.562972383731346060e-01,-1.461409217348590195e+00
2.389000000000000057e+01,5.403135957935569778e-01,5.403136063603871664e-01,5.403146524764619318e-01,5.404192632360319548e-01,5.508732504709568101e-01,-1.438612782212574714e+00
2.390000000000000213e+01,5.345775197836997172e-01,5.345775303492218411e-01,5.345785763358053000e-01,5.346831743238618095e-01,5.451378815236566089e-01,-1.414997791333993948e+00
2.391000000000000014e+01,5.285407261075295571e-01,5.285407366632612902e-01,5.285417816806162739e-01,5.286462829303799627e-01,5.390933845491001630e-01,-1.390655180600063767e+00
2.392000000000000171e+01,5.222056028777657399e-01,5.222056134152571749e-01,5.222066566268324106e-01,5.223109774885514867e-01,5.327421738004729512e-01,-1.365666320521577770e+00
2.392999999999999972e+01,5.155746923027331174e-01,5.155747028135779786e-01,5.155757433871575035e-01,5.156798006469249795e-01,5.260868288135684967e-01,-1.340103902405819669e+00
2.394000000000000128e+01,5.086506943726978314e-01,5.086507048485454652e-01,5.086517419574272392e-01,5.087554529522645419e-01,5.191300984858461254e-01,-1.314032722516977669e+00
2.394999999999999929e+01,5.014364705543120637e-01,5.014364809868800954e-01,5.014375138110866992e-01,5.015407965477804986e-01,5.118749051598314725e-01,-1.287510355459249300e+00
2.396000000000000085e+01,4.939350474644582656e-01,4.939350578455443674e-01,4.939360855730616229e-01,4.940388588550341242e-01,5.043243486764725780e-01,-1.260587718239352117e+00
2.396999999999999886e+01,4.861496205146986216e-01,4.861496308361938912e-01,4.861506526642357939e-01,4.862528362158381467e-01,4.964817103629364237e-01,-1.233309532179449608e+00
2.398000000000000043e+01,4.780835574831580059e-01,4.780835677370597891e-01,4.780845828733563119e-01,4.781860974705361977e-01,4.883504569332502987e-01,-1.205714692953268719e+00
2.399000000000000199e+01,4.697404019980470080e-01,4.697404121764718887e-01,4.697414198405776009e-01,4.698421874433621470e-01,4.799342442662973829e-01,-1.177836560284056144e+00
2.400000000000000000e+01,4.611238769027694584e-01,4.611238869979669697e-01,4.611248864225857558e-01,4.612248303047915554e-01,4.712369210128736219e-01,-1.149703179484498072e+00
2.401000000000000156e+01,4.522378874710203389e-01,4.522378974753863967e-01,4.522388879077094970e-01,4.523379327872661948e-01,4.622625320089581158e-01,-1.121337447159750145e+00
2.401999999999999957e+01,4.430865244410974735e-01,4.430865343471879214e-01,4.430875150502386894e-01,4.431855872304221178e-01,4.530153214610967982e-01,-1.092757233300274189e+00
2.403000000000000114e+01,4.336740668557086398e-01,4.336740766562527938e-01,4.336750469102308436e-01,4.337720744129281991e-01,4.434997358616274976e-01,-1.063975471960105779e+00
2.403999999999999915e+01,4.240049846627614860e-01,4.240049943506755681e-01,4.240059534542995889e-01,4.241018661498225373e-01,4.337204265883766729e-01,-1.035000232575195467e+00
2.405000000000000071e+01,4.140839410477568094e-01,4.140839506161577144e-01,4.140848978879944076e-01,4.141796276297873280e-01,4.236822521672903297e-01,-1.005834783738613902e+00
2.406000000000000227e+01,4.039157944759795837e-01,4.039158039181979243e-01,4.039167386979725105e-01,4.040102194596351115e-01,4.133902801717155295e-01,-9.764776610955049341e-01
2.407000000000000028e+01,3.935056004167821753e-01,3.935056097263750496e-01,3.935065313762542982e-01,3.935986993786326771e-01,4.028497886890343715e-01,-9.469227503375335919e-01
2.408000000000000185e+01,3.828586127134944173e-01,3.828586218842584543e-01,3.828595297900997951e-01,3.829503236130415988e-01,3.920662673468953141e-01,-9.171593961693795816e-01
2.408999999999999986e+01,3.719802845617813380e-01,3.719802935877645211e-01,3.719811871603226905e-01,3.720705478744758543e-01,3.810454178672080250e-01,-8.871725458161681122e-01
2.410000000000000142e+01,3.608762690909937954e-01,3.608762779665072307e-01,3.608771566425827415e-01,3.609650279291265473e-01,3.697931541102488784e-01,-8.569429363170883995e-01
2.410999999999999943e+01,3.495524195198334017e-01,3.495524282394624205e-01,3.495532914829929672e-01,3.496396197327418243e-01,3.583156015669362038e-01,-8.264473308803828022e-01
